Timestamp [us],RTC Count,Notes,State To Process,Next State
1678476076110108,-1,,DEPLOY,DEPLOY
1678476077110186,-1,,DEPLOY,DEPLOY
1678476078110253,-1,,DEPLOY,DEPLOY
1678476079110319,-1,,DEPLOY,DEPLOY
1678476209970058,-1,Restarted! | ,CONFIG,START
1678476210970133,-1,,START,DEPLOY
1678476211970820,-1,,DEPLOY,DEPLOY
1678476212970970,-1,,DEPLOY,DEPLOY
1678476213971035,-1,,DEPLOY,DEPLOY
1678476214971105,-1,,DEPLOY,DEPLOY
1678476215971184,-1,,DEPLOY,DEPLOY
1678476216971253,-1,,DEPLOY,DEPLOY
1678476217971328,-1,,DEPLOY,DEPLOY
1678476218971445,-1,,DEPLOY,DEPLOY
1678476219971516,-1,,DEPLOY,DEPLOY
1678476220971582,-1,,DEPLOY,DEPLOY
1678476221971648,-1,,DEPLOY,DEPLOY
1678476222971717,-1,,DEPLOY,DEPLOY
1678476223971788,-1,,DEPLOY,DEPLOY
1678476224971858,-1,,DEPLOY,DEPLOY
1678476225971940,-1,,DEPLOY,DEPLOY
1678476226972014,-1,,DEPLOY,DEPLOY
1678476227972084,-1,,DEPLOY,DEPLOY
1678476228972156,-1,,DEPLOY,DEPLOY
1678476229972253,-1,,DEPLOY,DEPLOY
1678476230972319,-1,,DEPLOY,DEPLOY
1678476231972384,-1,,DEPLOY,DEPLOY
1678476232972449,-1,,DEPLOY,DEPLOY
1678476233972518,-1,,DEPLOY,DEPLOY
1678476234972583,-1,,DEPLOY,DEPLOY
1678476235972649,-1,,DEPLOY,DEPLOY
1678476236972715,-1,,DEPLOY,DEPLOY
1678476293181918,-1,Restarted! | ,CONFIG,START
1678476294182022,-1,,START,DEPLOY
1678476295182082,-1,,DEPLOY,DEPLOY
1678476296182160,-1,,DEPLOY,DEPLOY
1678476297182241,-1,,DEPLOY,DEPLOY
1678476298182327,-1,,DEPLOY,DEPLOY
1678476299182394,-1,,DEPLOY,DEPLOY
1678476300182459,-1,,DEPLOY,DEPLOY
1678476301182526,-1,,DEPLOY,DEPLOY
1678476302182593,-1,,DEPLOY,DEPLOY
1678476303182660,-1,,DEPLOY,DEPLOY
1678476304182724,-1,,DEPLOY,DEPLOY
1678476305182789,-1,,DEPLOY,DEPLOY
1678476306182867,-1,,DEPLOY,DEPLOY
1678476307182933,-1,,DEPLOY,DEPLOY
1678476308183005,-1,,DEPLOY,DEPLOY
1678476309183083,-1,,DEPLOY,DEPLOY
1678476310183167,-1,,DEPLOY,DEPLOY
1678476311183247,-1,,DEPLOY,DEPLOY
1678476312183315,-1,,DEPLOY,DEPLOY
1678476313183389,-1,,DEPLOY,DEPLOY
1678476314183454,-1,,DEPLOY,DEPLOY
1678476315183491,-1,,DEPLOY,DEPLOY
1678476316183556,-1,,DEPLOY,DEPLOY
1678476317183622,-1,,DEPLOY,DEPLOY
1678476318183701,-1,,DEPLOY,DEPLOY
1678476319183767,-1,,DEPLOY,DEPLOY
1678476320183833,-1,,DEPLOY,DEPLOY
1678476321183896,-1,,DEPLOY,DEPLOY
1678476322183960,-1,,DEPLOY,DEPLOY
1678477410990208,-1,Restarted! | ,CONFIG,START
1678477411990285,-1,,START,DEPLOY
1678477412990366,-1,,DEPLOY,DEPLOY
1678477413990437,-1,,DEPLOY,DEPLOY
1678477414990528,-1,,DEPLOY,DEPLOY
1678477415990600,-1,,DEPLOY,DEPLOY
1678477416996238,-1,,DEPLOY,DEPLOY
1678477417996308,-1,,DEPLOY,DEPLOY
1678477418996403,-1,,DEPLOY,DEPLOY
1678477419996942,-1,,DEPLOY,DEPLOY
1678477420997014,-1,,DEPLOY,DEPLOY
1678477421997088,-1,,DEPLOY,DEPLOY
1678477422997171,-1,,DEPLOY,DEPLOY
1678477423997274,-1,,DEPLOY,DEPLOY
1678477424997339,-1,,DEPLOY,DEPLOY
1678477425997430,-1,,DEPLOY,DEPLOY
1678477426997521,-1,,DEPLOY,DEPLOY
1678477427997609,-1,,DEPLOY,DEPLOY
1678477428997679,-1,,DEPLOY,DEPLOY
1678477429997748,-1,,DEPLOY,DEPLOY
1678477430997821,-1,,DEPLOY,DEPLOY
1678477431997888,-1,,DEPLOY,DEPLOY
1678477432997957,-1,,DEPLOY,DEPLOY
1678477433998028,-1,,DEPLOY,DEPLOY
1678477434998111,-1,,DEPLOY,DEPLOY
1678477435998193,-1,,DEPLOY,DEPLOY
1678477436998273,-1,,DEPLOY,DEPLOY
1678477437998342,-1,,DEPLOY,DEPLOY
1678477438998409,-1,,DEPLOY,DEPLOY
1678477439998503,-1,,DEPLOY,DEPLOY
1678477440998645,-1,,DEPLOY,DEPLOY
1678477441998730,-1,,DEPLOY,DEPLOY
1678477442998805,-1,,DEPLOY,DEPLOY
1678477443998897,-1,,DEPLOY,DEPLOY
1678477444998962,-1,,DEPLOY,DEPLOY
1678477445999047,-1,,DEPLOY,DEPLOY
1678477446999124,-1,,DEPLOY,DEPLOY
1678477447999212,-1,,DEPLOY,DEPLOY
1678477448999385,-1,,DEPLOY,DEPLOY
1678477449999451,-1,,DEPLOY,DEPLOY
1678477450999898,-1,,DEPLOY,DEPLOY
1678477451999968,-1,,DEPLOY,DEPLOY
1678477453000392,-1,,DEPLOY,DEPLOY
1678477454000471,-1,,DEPLOY,DEPLOY
1678477455000664,-1,,DEPLOY,DEPLOY
1678477456000769,-1,,DEPLOY,DEPLOY
1678477457000871,-1,,DEPLOY,DEPLOY
1678477458000942,-1,,DEPLOY,DEPLOY
1678477459001016,-1,,DEPLOY,DEPLOY
1678477460001089,-1,,DEPLOY,DEPLOY
1678477461001173,-1,,DEPLOY,DEPLOY
1678477462001253,-1,,DEPLOY,DEPLOY
1678477463001378,-1,,DEPLOY,DEPLOY
1678477464001449,-1,,DEPLOY,DEPLOY
1678477465001525,-1,,DEPLOY,DEPLOY
1678477466001630,-1,,DEPLOY,DEPLOY
1678477566525528,-1,Restarted! | ,CONFIG,START
1678477567525610,-1,,START,DEPLOY
1678477568525734,-1,,DEPLOY,DEPLOY
1678477569525806,-1,,DEPLOY,DEPLOY
1678477570525889,-1,,DEPLOY,DEPLOY
1678477571525970,-1,,DEPLOY,DEPLOY
1678477572526044,-1,,DEPLOY,DEPLOY
1678477573526117,-1,,DEPLOY,DEPLOY
1678477574526187,-1,,DEPLOY,DEPLOY
1678477575526277,-1,,DEPLOY,DEPLOY
1678477576526498,-1,,DEPLOY,DEPLOY
1678477577526565,-1,,DEPLOY,DEPLOY
1678477578526668,-1,,DEPLOY,DEPLOY
1678477579526770,-1,,DEPLOY,DEPLOY
1678477580526840,-1,,DEPLOY,DEPLOY
1678477581526916,-1,,DEPLOY,DEPLOY
1678477582526987,-1,,DEPLOY,DEPLOY
1678477583527065,-1,,DEPLOY,DEPLOY
1678477584527135,-1,,DEPLOY,DEPLOY
1678477585527275,-1,,DEPLOY,DEPLOY
1678477586527401,-1,,DEPLOY,DEPLOY
1678477587527481,-1,,DEPLOY,DEPLOY
1678477588527550,-1,,DEPLOY,DEPLOY
1678477589527632,-1,,DEPLOY,DEPLOY
1678477590527701,-1,,DEPLOY,DEPLOY
1678477591527813,-1,,DEPLOY,DEPLOY
1678477592527912,-1,,DEPLOY,DEPLOY
1678477593527982,-1,,DEPLOY,DEPLOY
1678477594528084,-1,,DEPLOY,DEPLOY
1678477595528174,-1,,DEPLOY,DEPLOY
1678477596528247,-1,,DEPLOY,DEPLOY
1678477597528314,-1,,DEPLOY,DEPLOY
1678477598528389,-1,,DEPLOY,DEPLOY
1678477599528489,-1,,DEPLOY,DEPLOY
1678477600528554,-1,,DEPLOY,DEPLOY
1678477601528630,-1,,DEPLOY,DEPLOY
1678477602528700,-1,,DEPLOY,DEPLOY
1678477603528816,-1,,DEPLOY,DEPLOY
1678477604528891,-1,,DEPLOY,DEPLOY
1678487705637125,-1,Restarted! | ,CONFIG,START
1678487706637195,-1,,START,DEPLOY
1678487707637266,-1,,DEPLOY,DEPLOY
1678487708640555,-1,,DEPLOY,DEPLOY
1678487709640619,-1,,DEPLOY,DEPLOY
1678487710640694,-1,,DEPLOY,DEPLOY
1678487711640774,-1,,DEPLOY,DEPLOY
1678487712640842,-1,,DEPLOY,DEPLOY
1678487713640907,-1,,DEPLOY,DEPLOY
1678487714641155,-1,,DEPLOY,DEPLOY
1678487715641244,-1,,DEPLOY,DEPLOY
1678487716641318,-1,,DEPLOY,DEPLOY
1678487717641391,-1,,DEPLOY,DEPLOY
1678487718641457,-1,,DEPLOY,DEPLOY
1678487719641522,-1,,DEPLOY,DEPLOY
1678487720641690,-1,,DEPLOY,DEPLOY
1678487721641756,-1,,DEPLOY,DEPLOY
1678487722641832,-1,,DEPLOY,DEPLOY
1678487723641912,-1,,DEPLOY,DEPLOY
1678487724641978,-1,,DEPLOY,DEPLOY
1678487725642045,-1,,DEPLOY,DEPLOY
1678487726642125,-1,,DEPLOY,DEPLOY
1678487727646057,-1,,DEPLOY,DEPLOY
1678487728646120,-1,,DEPLOY,DEPLOY
1678487729646184,-1,,DEPLOY,DEPLOY
1678487730646251,-1,,DEPLOY,DEPLOY
1678487731646316,-1,,DEPLOY,DEPLOY
1678487732646394,-1,,DEPLOY,DEPLOY
1678487733646461,-1,,DEPLOY,DEPLOY
1678487734646527,-1,,DEPLOY,DEPLOY
1678487735646607,-1,,DEPLOY,DEPLOY
1678487736646673,-1,,DEPLOY,DEPLOY
1678487737646737,-1,,DEPLOY,DEPLOY
1678487738646817,-1,,DEPLOY,DEPLOY
1678487739646885,-1,,DEPLOY,DEPLOY
1678487740646966,-1,,DEPLOY,DEPLOY
1678487741647032,-1,,DEPLOY,DEPLOY
1678487742647098,-1,,DEPLOY,DEPLOY
1678487743647163,-1,,DEPLOY,DEPLOY
1678487744647240,-1,,DEPLOY,DEPLOY
1678487745647311,-1,,DEPLOY,DEPLOY
1678487746647375,-1,,DEPLOY,DEPLOY
1678487747647441,-1,,DEPLOY,DEPLOY
1678487748647508,-1,,DEPLOY,DEPLOY
1678487749647573,-1,,DEPLOY,DEPLOY
1678487750647949,-1,,DEPLOY,DEPLOY
1678487751648020,-1,,DEPLOY,DEPLOY
1678487752648086,-1,,DEPLOY,DEPLOY
1678487753648153,-1,,DEPLOY,DEPLOY
1678487901709639,-1,Restarted! | ,CONFIG,START
1678487902709716,-1,,START,DEPLOY
1678487903709784,-1,,DEPLOY,DEPLOY
1678487904709851,-1,,DEPLOY,DEPLOY
1678487905709926,-1,,DEPLOY,DEPLOY
1678487906710002,-1,,DEPLOY,DEPLOY
1678487907710097,-1,,DEPLOY,DEPLOY
1678487908710165,-1,,DEPLOY,DEPLOY
1678487909710229,-1,,DEPLOY,DEPLOY
1678487910710293,-1,,DEPLOY,DEPLOY
1678487911710368,-1,,DEPLOY,DEPLOY
1678487912710415,-1,,DEPLOY,DEPLOY
1678487913710482,-1,,DEPLOY,DEPLOY
1678487914710554,-1,,DEPLOY,DEPLOY
1678487915710620,-1,,DEPLOY,DEPLOY
1678487916710693,-1,,DEPLOY,DEPLOY
1678487917711286,-1,,DEPLOY,DEPLOY
1678487918711357,-1,,DEPLOY,DEPLOY
1678487919711466,-1,,DEPLOY,DEPLOY
1678487920711533,-1,,DEPLOY,DEPLOY
1678487921711670,-1,,DEPLOY,DEPLOY
1678487922711749,-1,,DEPLOY,DEPLOY
1678487923711823,-1,,DEPLOY,DEPLOY
1678487924711904,-1,,DEPLOY,DEPLOY
1678487925711987,-1,,DEPLOY,DEPLOY
1678487926712075,-1,,DEPLOY,DEPLOY
1678487927712140,-1,,DEPLOY,DEPLOY
1678487928712204,-1,,DEPLOY,DEPLOY
1678487929712268,-1,,DEPLOY,DEPLOY
1678487930712335,-1,,DEPLOY,DEPLOY
1678487931712416,-1,,DEPLOY,DEPLOY
1678487932712483,-1,,DEPLOY,DEPLOY
1678487933712549,-1,,DEPLOY,DEPLOY
1678487934712606,-1,,DEPLOY,DEPLOY
1678487935712671,-1,,DEPLOY,DEPLOY
1678487936712744,-1,,DEPLOY,DEPLOY
1678487937712812,-1,,DEPLOY,DEPLOY
1678487938712877,-1,,DEPLOY,DEPLOY
1678487939712940,-1,,DEPLOY,DEPLOY
1678487989194541,-1,Restarted! | ,CONFIG,START
1678487990204726,-1,,START,DEPLOY
1678487991204792,-1,,DEPLOY,DEPLOY
1678487992204858,-1,,DEPLOY,DEPLOY
1678487993204936,-1,,DEPLOY,DEPLOY
1678487994205029,-1,,DEPLOY,DEPLOY
1678487995205100,-1,,DEPLOY,DEPLOY
1678487996205165,-1,,DEPLOY,DEPLOY
1678487997205229,-1,,DEPLOY,DEPLOY
1678487998205294,-1,,DEPLOY,DEPLOY
1678487999205374,-1,,DEPLOY,DEPLOY
1678488000205442,-1,,DEPLOY,DEPLOY
1678488001205507,-1,,DEPLOY,DEPLOY
1678488002205574,-1,,DEPLOY,DEPLOY
1678488003205640,-1,,DEPLOY,DEPLOY
1678488004205754,-1,,DEPLOY,DEPLOY
1678488005205827,-1,,DEPLOY,DEPLOY
1678488006205902,-1,,DEPLOY,DEPLOY
1678488007205979,-1,,DEPLOY,DEPLOY
1678488008206062,-1,,DEPLOY,DEPLOY
1678488009206139,-1,,DEPLOY,DEPLOY
1678488010206204,-1,,DEPLOY,DEPLOY
1678488011206269,-1,,DEPLOY,DEPLOY
1678488012206333,-1,,DEPLOY,DEPLOY
1678488013206399,-1,,DEPLOY,DEPLOY
1678488014206482,-1,,DEPLOY,DEPLOY
1678488015206546,-1,,DEPLOY,DEPLOY
1678488016206611,-1,,DEPLOY,DEPLOY
1678488017206677,-1,,DEPLOY,DEPLOY
1678488018206743,-1,,DEPLOY,DEPLOY
1678488019206811,-1,,DEPLOY,DEPLOY
1678488020206886,-1,,DEPLOY,DEPLOY
1678488021206966,-1,,DEPLOY,DEPLOY
1678488022207048,-1,,DEPLOY,DEPLOY
1678488111678883,-1,Restarted! | ,CONFIG,START
1678488112678959,-1,,START,DEPLOY
1678488113679028,-1,,DEPLOY,DEPLOY
1678488114679366,-1,,DEPLOY,DEPLOY
1678488115679432,-1,,DEPLOY,DEPLOY
1678488116679517,-1,,DEPLOY,DEPLOY
1678488117679584,-1,,DEPLOY,DEPLOY
1678488118679678,-1,,DEPLOY,DEPLOY
1678488119679734,-1,,DEPLOY,DEPLOY
1678488120679799,-1,,DEPLOY,DEPLOY
1678488121679899,-1,,DEPLOY,DEPLOY
1678488122679964,-1,,DEPLOY,DEPLOY
1678488123680031,-1,,DEPLOY,DEPLOY
1678488124680097,-1,,DEPLOY,DEPLOY
1678488125680167,-1,,DEPLOY,DEPLOY
1678488126680235,-1,,DEPLOY,DEPLOY
1678488127680364,-1,,DEPLOY,DEPLOY
1678488128680431,-1,,DEPLOY,DEPLOY
1678488129680503,-1,,DEPLOY,DEPLOY
1678488130680572,-1,,DEPLOY,DEPLOY
1678488131680642,-1,,DEPLOY,DEPLOY
1678488132680709,-1,,DEPLOY,DEPLOY
1678488133680776,-1,,DEPLOY,DEPLOY
1678488134680842,-1,,DEPLOY,DEPLOY
1678488135680908,-1,,DEPLOY,DEPLOY
1678488136680981,-1,,DEPLOY,DEPLOY
1678488137681048,-1,,DEPLOY,DEPLOY
1678488138681122,-1,,DEPLOY,DEPLOY
1678488139681197,-1,,DEPLOY,DEPLOY
1678488140681264,-1,,DEPLOY,DEPLOY
1678488141681341,-1,,DEPLOY,DEPLOY
1678488142681409,-1,,DEPLOY,DEPLOY
1678488143681639,-1,,DEPLOY,DEPLOY
1678488144681706,-1,,DEPLOY,DEPLOY
1678488145681786,-1,,DEPLOY,DEPLOY
1678488146681857,-1,,DEPLOY,DEPLOY
1678488147681924,-1,,DEPLOY,DEPLOY
1678488148681988,-1,,DEPLOY,DEPLOY
1678488149682053,-1,,DEPLOY,DEPLOY
1678488150682118,-1,,DEPLOY,DEPLOY
1678488151682196,-1,,DEPLOY,DEPLOY
1678488152682264,-1,,DEPLOY,DEPLOY
1678488153682330,-1,,DEPLOY,DEPLOY
1687737708839713,-1,Restarted! | ,CONFIG,START
1687737709839780,-1,,START,DEPLOY
1687737710839844,-1,,DEPLOY,DEPLOY
1687737711839910,-1,,DEPLOY,DEPLOY
1687737712839974,-1,,DEPLOY,DEPLOY
1687737713840038,-1,,DEPLOY,DEPLOY
1687737714840105,-1,,DEPLOY,DEPLOY
1687737715840170,-1,,DEPLOY,DEPLOY
1687737716840262,-1,,DEPLOY,DEPLOY
1687737717840326,-1,,DEPLOY,DEPLOY
1687737718840392,-1,,DEPLOY,DEPLOY
1687737719840474,-1,,DEPLOY,DEPLOY
1687748012160864,-1,Restarted! | ,CONFIG,START
1687748013160932,-1,,START,DEPLOY
1687748014160997,-1,,DEPLOY,DEPLOY
1687748015161062,-1,,DEPLOY,DEPLOY
1687748016161126,-1,,DEPLOY,DEPLOY
1687748017161198,-1,,DEPLOY,DEPLOY
1687748018161267,-1,,DEPLOY,DEPLOY
1687748019161332,-1,,DEPLOY,DEPLOY
1687748020161380,-1,,DEPLOY,DEPLOY
1687748021161445,-1,,DEPLOY,DEPLOY
1687748022161522,-1,,DEPLOY,DEPLOY
1687748023161588,-1,,DEPLOY,DEPLOY
1687748024161652,-1,,DEPLOY,DEPLOY
1687748025161716,-1,,DEPLOY,DEPLOY
1687748026161780,-1,,DEPLOY,DEPLOY
1687748027161851,-1,,DEPLOY,DEPLOY
1687748028161933,-1,,DEPLOY,DEPLOY
1687748029162018,-1,,DEPLOY,DEPLOY
1687748030162100,-1,,DEPLOY,DEPLOY
1687748031162182,-1,,DEPLOY,DEPLOY
1687748032162274,-1,,DEPLOY,DEPLOY
1687748033162341,-1,,DEPLOY,DEPLOY
1687748034162405,-1,,DEPLOY,DEPLOY
1687748035162469,-1,,DEPLOY,DEPLOY
1687748036162534,-1,,DEPLOY,DEPLOY
1687751364080498,-1,Restarted! | ,CONFIG,START
1687751365080561,-1,,START,DEPLOY
1687751366080626,-1,,DEPLOY,DEPLOY
1687751367080690,-1,,DEPLOY,DEPLOY
1687751368080755,-1,,DEPLOY,DEPLOY
1687751369080836,-1,,DEPLOY,DEPLOY
1687751370080917,-1,,DEPLOY,DEPLOY
1687751371080999,-1,,DEPLOY,DEPLOY
1687751372081080,-1,,DEPLOY,DEPLOY
1687751373081163,-1,,DEPLOY,DEPLOY
1687751374081248,-1,,DEPLOY,DEPLOY
1687751375081315,-1,,DEPLOY,DEPLOY
1687751376081379,-1,,DEPLOY,DEPLOY
1687751377081444,-1,,DEPLOY,DEPLOY
1687751378081509,-1,,DEPLOY,DEPLOY
1687751379081578,-1,,DEPLOY,DEPLOY
1687751380081646,-1,,DEPLOY,DEPLOY
1687751381081710,-1,,DEPLOY,DEPLOY
1687751382081774,-1,,DEPLOY,DEPLOY
1687751383081838,-1,,DEPLOY,DEPLOY
1687751384081905,-1,,DEPLOY,DEPLOY
1687751385082048,-1,,DEPLOY,DEPLOY
1687751386082132,-1,,DEPLOY,DEPLOY
1687751387082215,-1,,DEPLOY,DEPLOY
1687751388082297,-1,,DEPLOY,DEPLOY
1687751389082389,-1,,DEPLOY,DEPLOY
1687751390082455,-1,,DEPLOY,DEPLOY
1687751391082519,-1,,DEPLOY,DEPLOY
1687751392082582,-1,,DEPLOY,DEPLOY
1687751393082646,-1,,DEPLOY,DEPLOY
1687751394082719,-1,,DEPLOY,DEPLOY
1687751395082786,-1,,DEPLOY,DEPLOY
1687751396082850,-1,,DEPLOY,DEPLOY
1687751502019806,-1,Restarted! | ,CONFIG,START
1687751503019874,-1,,START,DEPLOY
1687751504019939,-1,,DEPLOY,DEPLOY
1687751505020002,-1,,DEPLOY,DEPLOY
1687751506020067,-1,,DEPLOY,DEPLOY
1687751507020141,-1,,DEPLOY,DEPLOY
1687751508021640,-1,,DEPLOY,DEPLOY
1687751509021725,-1,,DEPLOY,DEPLOY
1687751510021805,-1,,DEPLOY,DEPLOY
1687751511021887,-1,,DEPLOY,DEPLOY
1687751512021972,-1,,DEPLOY,DEPLOY
1687751513021993,-1,,DEPLOY,DEPLOY
1687751514022058,-1,,DEPLOY,DEPLOY
1687751515022123,-1,,DEPLOY,DEPLOY
1687751516022190,-1,,DEPLOY,DEPLOY
1687751517022279,-1,,DEPLOY,DEPLOY
1687751518022361,-1,,DEPLOY,DEPLOY
1687751519022444,-1,,DEPLOY,DEPLOY
1687751520022527,-1,,DEPLOY,DEPLOY
1687751521022609,-1,,DEPLOY,DEPLOY
1687751522022702,-1,,DEPLOY,DEPLOY
1687751523022767,-1,,DEPLOY,DEPLOY
1687751524022832,-1,,DEPLOY,DEPLOY
1687751525022896,-1,,DEPLOY,DEPLOY
1687751526022960,-1,,DEPLOY,DEPLOY
1687751527023031,-1,,DEPLOY,DEPLOY
1687751528023099,-1,,DEPLOY,DEPLOY
1687751529023163,-1,,DEPLOY,DEPLOY
1687751530023227,-1,,DEPLOY,DEPLOY
